,movie_id,averagerating,original_title,genres
67896,tt1737256,5.1,The Island,"Drama,Romance"
67897,tt1739304,6.5,Open Secret,Documentary
67898,tt1740017,5.5,Payback,"Action,Crime,Drama"
67899,tt1740662,6.1,Benny and Babloo,"Comedy,Drama"
67900,tt1740676,6.4,Inkosari,Drama
67901,tt1740744,5.6,Gol a Gol,"Drama,Musical,Sci-Fi"
67902,tt1740784,5.1,American Joyride,"Adventure,Comedy,Drama"
67903,tt1742120,7.8,Pink Gang,Documentary
67904,tt1742144,5.9,Rideshare,Comedy
67905,tt1743259,6.3,Universo Servilleta,Drama
67906,tt1745688,7.3,Diwana,Drama
67907,tt1745726,7.6,Julius Caesar,Drama
67908,tt1745826,7.6,Solartaxi: Around the World with the Sun,"Adventure,Documentary"
67909,tt1748172,4.1,Propriété interdite,"Drama,Horror"
67910,tt1753422,1.9,Alice in Murderland,"Horror,Thriller"
67911,tt1753788,4.3,Epitaph: Bread and Salt,"Action,Horror,Sci-Fi"
67912,tt1753820,5.9,Feral Autumn,Horror
67913,tt1753866,6.4,Gise Memuru,Drama
67914,tt1754078,6.9,Las acacias,Drama
67915,tt1754383,7.6,Prosecutor,Documentary
67916,tt1754811,2.9,InAPPropriate Comedy,Comedy
67917,tt1754920,7.5,Yeh Saali Zindagi,"Crime,Drama,Thriller"
67918,tt1756514,7.0,Fils unique,Drama
67919,tt1756587,7.0,Le diable dans la peau,Drama
67920,tt1756782,5.2,Terry,"Crime,Drama"
67921,tt1757939,7.2,¡Vivan las antípodas!,Documentary
67922,tt1758689,3.7,Life Just Is,Drama
67923,tt1760958,5.0,En fuera de juego,"Comedy,Sport"
67924,tt1763245,8.7,Lost Bohemia,Documentary
67925,tt1764240,7.4,Convento,Documentary
67926,tt1764492,5.5,Mi shi zi bu ke gao ren,"Mystery,Thriller"
67927,tt1764570,6.8,,
67928,tt1764695,8.2,The Story,"Documentary,Sport"
67929,tt1767354,6.9,Odd Thomas,"Comedy,Fantasy,Horror"
67930,tt1772332,6.6,Pappu Can't Dance Saala,"Comedy,Drama,Romance"
67931,tt1772336,7.5,Pervertigo,"Comedy,Thriller"
67932,tt1772382,6.7,The Forgotten Space,Documentary
67933,tt1772871,4.9,Gallery of Fear,Horror
67934,tt1773256,5.9,A Man of Honor,Drama
67935,tt1773382,4.8,Dracula 0.9,"Horror,Mystery"
67936,tt1773467,4.1,House of Purgatory,"Horror,Thriller"
67937,tt1773554,6.3,Love Tomorrow,Romance
67938,tt1776033,5.1,A Love Affair of Sorts,Drama
67939,tt1777034,7.5,United,"Drama,History,Sport"
67940,tt1777642,2.4,Zombiechrist,Horror
67941,tt1779064,6.9,Halbe Portionen,"Comedy,Drama,Family"
67942,tt1780871,7.2,In Football We Trust,"Documentary,Family,Sport"
67943,tt1780963,8.3,Santiago,Drama
67944,tt1781892,7.0,Ritratto di mio padre,Documentary
67945,tt1783258,5.5,Dalaw,"Drama,Horror"
67946,tt1783792,6.4,Tôkyô kôen,Drama
67947,tt1785280,2.5,Money Shot,Comedy
67948,tt1786551,6.6,Late Rounders,"Documentary,Sport"
67949,tt3559558,8.8,Touching the Sound: The Improbable Journey of Nobuyuki Tsujii,"Biography,Documentary,Music"
67950,tt3560898,4.9,Karuzela,Drama
67951,tt3563576,6.0,Shringaar,"Drama,History"
67952,tt3565434,4.9,The Shortest Way Home: C.S. Lewis and Mere Christianity,Documentary
67953,tt3574568,3.2,Ladies Buchonas,Drama
67954,tt3576858,6.8,Nigel and Oscar Vs. The Sasquatch,Comedy
67955,tt3578022,4.5,Selling Stupid,Comedy
67956,tt3579990,6.8,Pik-keulh-neun cheong-chun,"Comedy,Drama"
67957,tt3580358,5.8,Chilling Visions: 5 States of Fear,Horror
67958,tt3582040,6.6,Boomerang,"Drama,Romance"
67959,tt3586582,6.1,Ginkgo: Suspended Narrative,"Animation,Drama,Family"
67960,tt3587552,7.5,6 Idiotet,Comedy
67961,tt3593298,8.3,Broadway Lofts,Drama
67962,tt3595024,4.1,Mi Amigo Hugo,Documentary
67963,tt3596098,4.0,Ciudad sin sombra,Thriller
67964,tt3601558,8.8,Sunshine Daydream,Music
67965,tt3608654,3.7,The Coed and the Zombie Stoner,"Comedy,Horror"
67966,tt3609414,5.0,Crimson and Clover,Romance
67967,tt3618822,5.5,The Big Fat Stone,Drama
67968,tt3620132,6.8,Hollywood in my Huis,"Comedy,Family,Romance"
67969,tt3620846,5.1,Happy Birthday,"Comedy,Horror,Thriller"
67970,tt3621724,5.9,Gangster Wars,"Action,Crime,Drama"
67971,tt3625952,4.5,Suspension,"Horror,Thriller"
67972,tt3626006,8.1,Book of Ruth,"Drama,Romance"
67973,tt3626436,2.8,Mutant World,Sci-Fi
67974,tt3628356,3.7,Aswang,"Horror,Thriller"
67975,tt3631298,5.8,Catch 22: Based on the Unwritten Story by Seanie Sugrue,Thriller
67976,tt3633084,8.1,"Armenia, My Love...",Drama
67977,tt3635300,4.0,Girls for Sale,Drama
67978,tt3638334,2.8,408,Sci-Fi
67979,tt3639344,5.0,Onnum Mindathe,Drama
67980,tt3649968,6.9,El último verano,Drama
67981,tt3650606,6.8,Tudo Por Amor ao Cinema,"Biography,Documentary"
67982,tt3652616,5.4,California Dreaming,"Action,Adventure,Comedy"
67983,tt3663020,6.8,So B. It,Drama
67984,tt3668622,8.7,,
67985,tt3673000,3.3,"Burning, Burning","Drama,Fantasy,Mystery"
67986,tt3678476,7.3,Free CeCe!,Documentary
67987,tt3680106,6.8,Family Relics,Drama
67988,tt3680174,7.6,3 Nafas Likas,Drama
67989,tt3683148,7.9,Steps of Faith,"Comedy,Drama,Family"
67990,tt3686130,5.4,1 by Two,Thriller
67991,tt3686190,6.2,Medulla Oblongata,Comedy
67992,tt3686202,7.8,Palikari: O Luis Tikas kai i sfagi tou Ludlow,Documentary
67993,tt3686258,7.2,,
67994,tt3688378,8.0,Bad Company: The Official Authorised 40th Anniversary Documentary,Documentary
67995,tt3689900,8.7,One Humanity,Documentary
67996,tt3690202,8.0,Égoïste,"Drama,Thriller"
67997,tt3696498,6.1,BitterSüß,"Crime,Drama"
67998,tt3697844,3.0,Kartooz,"Action,Adventure"
67999,tt3699186,6.0,Duty of Care,Drama
68000,tt3702658,5.6,Morgenrøde,"Fantasy,Sci-Fi"
68001,tt3704298,5.5,Vincent N Roxxy,"Crime,Drama,Thriller"
68002,tt3704538,4.2,V/H/S Viral,"Horror,Thriller"
68003,tt3712054,5.0,Une mère,Drama
68004,tt3713166,5.6,Unfriended,"Horror,Mystery,Thriller"
68005,tt3715300,5.3,A Warden's Ransom,"Crime,Drama,Thriller"
68006,tt3716308,7.2,Die Schwalbe,Drama
68007,tt3717234,5.2,Navy SEALS v Demons,Action
68008,tt3719100,8.5,The Gleaners,"Documentary,Drama"
68009,tt3719414,7.2,Smertelno zhivoy,"Crime,Drama,Thriller"
68010,tt3721070,2.6,The Condo,"Comedy,Romance"
68011,tt3721730,8.2,Como Dios Nos Trajo,"Adventure,Biography,Documentary"
68012,tt3723374,6.8,Dzimlai Rudi Rallalla!,"Comedy,Drama"
68013,tt3725860,7.3,Die Menschenliebe,"Documentary,Drama"
68014,tt3732280,5.4,Cuando los ángeles duermen,"Drama,Thriller"
68015,tt3733116,8.5,Sober Indian Dangerous Indian,"Documentary,Drama"
68016,tt3733374,7.9,Left on Purpose,"Biography,Documentary,Drama"
68017,tt3733778,5.2,Pay the Ghost,"Drama,Horror,Mystery"
68018,tt3739558,7.2,The Price,Drama
68019,tt3744934,5.8,Coisa de Alguém,"Documentary,News"
68020,tt3746914,5.0,Bizum Hoca,Comedy
68021,tt3748528,7.8,Rogue One,"Action,Adventure,Sci-Fi"
68022,tt3750976,4.5,Genesis,Drama
68023,tt3752896,6.6,Namour,Drama
68024,tt3755362,5.8,Rendez-Vous,Thriller
68025,tt3759430,5.8,Les nuits d'été,Drama
68026,tt3764198,6.7,Hibiscus,"Comedy,Drama,Fantasy"
68027,tt3765292,2.7,Alina,Action
68028,tt3765728,7.0,The Family Farm,"Biography,Documentary,Family"
68029,tt3765892,4.9,Trophy Heads,Horror
68030,tt3766102,8.3,Listen,Drama
68031,tt3773378,7.0,Conduct! Every Move Counts,"Documentary,Drama,Music"
68032,tt3776484,6.1,Zubaan,Drama
68033,tt3779818,8.1,Attacking the Devil: Harold Evans and the Last Nazi War Crime,Documentary
68034,tt3791302,7.0,La tête haute,Drama
68035,tt3800520,6.2,Who Killed Nelson Nutmeg?,"Action,Adventure,Comedy"
68036,tt3801470,7.3,Sota ja mielenrauha,"Documentary,History,War"
68037,tt3803818,9.2,Strictly Sacred: The Story of Girl Trouble,"Biography,Comedy,Documentary"
68038,tt3809446,7.9,Slices: Pioneers of Electronic Music - Richie Hawtin,"Biography,Documentary,Music"
68039,tt3812452,5.9,Paisa Yaar N Panga,Comedy
68040,tt3823912,5.4,Team Hot Wheels: The Origin of Awesome!,"Adventure,Animation,Family"
68041,tt3825278,6.9,Warriors,Documentary
68042,tt3830336,8.7,Terra Magica,Documentary
68043,tt3832022,8.2,Than Than Gopal,Drama
68044,tt3833134,6.8,Kosac,Drama
68045,tt3833568,6.3,The Nasty Terrible T-Kid 170: Julius Cavero,"Biography,Documentary"
68046,tt3835106,7.6,"Moskvich, im ser","Comedy,Drama"
68047,tt3835608,7.8,Oohalu Gusagusalade,"Comedy,Romance"
68048,tt3836200,8.5,The Lurker,"Action,Documentary,Drama"
68049,tt3836494,6.3,Mutantis,"Comedy,Horror"
68050,tt3836666,2.4,5 Seasons,Thriller
68051,tt3837248,6.9,Love Live! The School Idol Movie,"Animation,Comedy,Music"
68052,tt3839316,8.4,Iza sna,Drama
68053,tt3845746,7.4,Njan Steve Lopez,"Drama,Romance,Thriller"
68054,tt3848664,6.7,I Used to Live Here,"Drama,News"
68055,tt3848888,5.2,The Shaukeens,Comedy
68056,tt3850496,6.6,Chronic,Drama
68057,tt3851392,6.7,Wenn der Vorhang fällt,Documentary
68058,tt3852558,7.4,Loup-garou,Drama
68059,tt3853978,8.1,Mumtaz,"Drama,Romance"
68060,tt3856504,7.2,Yi ge shao zi,"Comedy,Drama"
68061,tt3858874,6.7,Insayt,Drama
68062,tt3859076,6.8,Truth,"Biography,Drama,History"
68063,tt3862704,7.3,Sachin! Tendulkar Alla,"Drama,Sport"
68064,tt3863814,6.2,Evolution's Achilles' Heels,Documentary
68065,tt3867086,5.4,Sone'a Fee Misr,"Comedy,Family"
68066,tt3872856,7.8,Proshchanie,Drama
68067,tt3882828,7.2,Taptapadi,Drama
68068,tt3885748,5.9,,
68069,tt3894320,5.5,The Trouble with Rain,Drama
68070,tt3904204,7.3,Beats of the Antonov,"Documentary,War"
68071,tt3907090,5.7,Los ausentes,Drama
68072,tt3908322,7.2,Eu Eu Eu José Lewgoy,Documentary
68073,tt3912672,3.3,Hell of a Night,"Horror,Thriller"
68074,tt3914332,6.2,(Dean),"Comedy,Drama,Romance"
68075,tt3915566,4.8,Dancer and the Dame,Comedy
68076,tt3916354,2.7,Tutto molto bello,Comedy
68077,tt3917316,6.7,"Barcelona, nit d'hivern",Romance
68078,tt3918600,4.3,Manglish,Comedy
68079,tt3920118,9.2,Avenues of Escape,Documentary
68080,tt3948764,5.5,Chicago Rot,"Drama,Horror,Sci-Fi"
68081,tt3949452,6.5,Raeng dueng dood,Drama
68082,tt3958014,5.9,Madam ppang-deok,"Romance,Thriller"
68083,tt3958748,6.6,RiffTrax Live: Godzilla,Comedy
68084,tt3965866,6.8,Tous les chats sont gris,Drama
68085,tt3966942,7.3,The President,Drama
68086,tt3968004,6.5,Deadly Reunion,"Horror,Mystery,Sci-Fi"
68087,tt3968610,7.7,Jeremy Jones' Higher,"Action,Adventure,Documentary"
68088,tt3969512,4.3,Hole in the Wall,Horror
68089,tt3971202,6.3,,
68090,tt3972546,6.7,Dead When I Got Here,"Biography,Documentary,Family"
68091,tt3973502,5.9,Infiltrant,"Crime,Drama,Thriller"
68092,tt3973724,6.7,The Surrounding Game,"Documentary,Drama,History"
68093,tt3982422,5.6,Aadama Jaichomada,Comedy
68094,tt3982760,5.5,Le combat ordinaire,Drama
68095,tt3986332,8.4,Canvas,"Drama,Romance"
68096,tt3986860,5.4,Rod the Stormtrooper: Episode V - The Hidden Darkness,"Action,Comedy,Sci-Fi"
68097,tt3989904,8.2,S osenyu v serdtse,Biography
68098,tt3996970,4.0,Pune Via Bihar,Romance
68099,tt4003794,5.5,History's Future,Drama
68100,tt4007320,7.2,An American Ascent,"Action,Adventure,Documentary"
68101,tt4007378,7.6,The Shore Break,"Documentary,Drama,Family"
68102,tt4008392,5.2,Manieggs: Revenge of the Hard Egg,Animation
68103,tt4010062,5.7,Doll Murder Spree,Horror
68104,tt4011018,7.7,Trivia Night,Comedy
68105,tt4015846,8.0,La primera sonrisa,Documentary
68106,tt4020272,6.4,Cents,Drama
68107,tt4021084,6.6,Ce sentiment de l'été,Drama
68108,tt4022252,6.7,Ava & Lala,Animation
68109,tt4023464,9.8,Our Friend Jon,Documentary
68110,tt4023854,7.2,Evol,"Drama,Family,Romance"
68111,tt4027076,2.8,Verdi's La Traviata - English National Opera,Musical
68112,tt4027334,6.7,Le bruit des arbres,Drama
68113,tt4027402,7.3,Slash 3,"Drama,Horror,Thriller"
68114,tt4032264,5.4,L'amour ne pardonne pas,Romance
68115,tt4040906,5.5,Basilio Martín Patino. La décima carta,Documentary
68116,tt4045384,4.3,Writers Retreat,"Crime,Horror,Thriller"
68117,tt4045420,5.7,,
68118,tt4045444,7.7,Untitled (A Film),Thriller
68119,tt4049312,5.4,Blood Runs Black,"Horror,Thriller"
68120,tt4050462,7.2,World of Death,"Comedy,Horror,Sci-Fi"
68121,tt4054186,6.2,Last Bench,Drama
68122,tt4056974,6.4,Homely Meals,Comedy
68123,tt4060244,4.3,In God's Time,Drama
68124,tt4065552,7.9,Tuntematon sotilas,"Drama,War"
68125,tt4065842,6.9,Kazoku wa tsuraiyo,Comedy
68126,tt4068576,6.4,The Nightingale,"Adventure,Drama,Thriller"
68127,tt4073166,6.3,Ein Atem,Drama
68128,tt4075458,6.0,Beyond Sleep,Drama
68129,tt4076980,4.5,The Throwaways,"Action,Comedy,Thriller"
68130,tt4079142,7.5,Peace Officer,"Crime,Documentary"
68131,tt4079566,7.4,"Shao nian, xiao zhao","Biography,Documentary"
68132,tt4079996,7.1,Sailing a Sinking Sea,"Adventure,Documentary,Music"
68133,tt4081012,4.3,In Extremis,"Horror,Thriller"
68134,tt4084038,6.4,Shanthi Appuram Nithya,Drama
68135,tt4085566,8.9,The Dwarf in China,"Adventure,Documentary"
68136,tt4097114,7.2,Unbreakable,"Adventure,Biography,Documentary"
68137,tt4097778,7.6,Salgán & Salgán,"Documentary,Music"
68138,tt4103686,6.4,Cidade de Deus: 10 Anos Depois,Documentary
68139,tt4104014,5.8,Muse,"Drama,Sci-Fi,Thriller"
68140,tt4104212,6.8,14 Days,"Drama,Romance,Sci-Fi"
68141,tt4110722,6.4,Lead Me to the Dark,Horror
68142,tt4110978,5.7,Revenge of the Gweilo,"Action,Thriller"
68143,tt4111262,7.2,When She Showed Up,"Comedy,Drama,Romance"
68144,tt4113846,6.0,Delusion,"Drama,Horror,Mystery"
68145,tt4123216,8.4,Bar Songs,"Comedy,Musical"
68146,tt4125710,5.6,Between Two Worlds,"Comedy,Romance"
68147,tt4126342,8.5,Salero,"Documentary,Drama"
68148,tt4126602,6.5,Dybuk. Rzecz o wedrówce dusz,"Documentary,History,Mystery"
68149,tt4135016,4.1,The Gays,Comedy
68150,tt4135932,9.4,Lost Conquest,"Comedy,Documentary,Fantasy"
68151,tt4136162,6.8,Between Sisters,"Documentary,Family"
68152,tt4137714,7.5,The Sounding,"Drama,Mystery"
68153,tt4141260,5.8,Da cha fan,"Action,Comedy,Crime"
68154,tt4151102,7.6,Giovanni en het waterballet,"Documentary,Sport"
68155,tt4152950,6.9,Arteholic,Documentary
68156,tt4153324,7.0,Tjuvheder,"Crime,Drama"
68157,tt4154600,8.1,Dustins Dojo: The Movie,"Action,Adventure,Comedy"
68158,tt4155436,8.6,DIO: Live in London - Hammersmith Apollo 1993,Music
68159,tt4156646,6.3,Sensei to mayoi neko,Comedy
68160,tt4157144,8.1,Quest,"Biography,Drama"
68161,tt4160470,7.0,Et civiliseret land,"Crime,Documentary"
68162,tt4160650,5.9,Hasta Que La Muerte Nos Separe,"Drama,Sport"
68163,tt4160784,6.6,Hornsleth: Deep Storage Project,Documentary
68164,tt4169716,6.7,Missing People,"Biography,Crime,Documentary"
68165,tt4173294,6.6,Delirium,"Drama,Music"
68166,tt4173938,7.1,Pakistan's Hidden Shame,Documentary
68167,tt4177972,7.9,Room Full of Spoons,Documentary
68168,tt4178850,6.0,Gone by Dawn,"Crime,Drama,Thriller"
68169,tt4183002,6.0,Weekend [Uik-end],"Crime,Drama,Mystery"
68170,tt4187392,7.2,Dozakh in Search of Heaven,Drama
68171,tt4188436,5.3,Dixieland,"Crime,Drama"
68172,tt4192652,7.7,She's Missing,Drama
68173,tt4194054,8.7,We Only Know So Much,Drama
68174,tt4194184,7.6,Sykt Mørkt,Documentary
68175,tt4198654,9.2,Aria Appleton,Family
68176,tt4203158,6.0,Corazón Muerto,"Drama,Horror,Thriller"
68177,tt4203990,8.6,A Question of Humanity,"Documentary,History,Mystery"
68178,tt4209084,6.9,Webbed,"Action,Drama"
68179,tt4211766,3.9,Creatures,Sci-Fi
68180,tt4212580,6.6,JK's House,"Family,Music"
68181,tt4216934,6.2,Frau Müller muss weg!,Comedy
68182,tt4225478,5.9,Delinquent,"Crime,Drama,Family"
68183,tt4228810,7.0,Au nom de ma fille,"Biography,Crime,Drama"
68184,tt4228832,7.7,,
68185,tt4229864,4.5,Eat Me,"Drama,Horror,Mystery"
68186,tt4230796,6.5,Ma-nyeo,"Horror,Mystery"
68187,tt4235342,6.2,Pendekar Tongkat Emas,"Action,Drama"
68188,tt4242392,7.7,Life is Waiting: Referendum and Resistance in Western Sahara,"Documentary,History,News"
68189,tt4250606,5.9,Good Luck Algeria,"Comedy,Sport"
68190,tt4253376,7.2,Punascha,Drama
68191,tt4254306,8.5,The Singleton,"Drama,Romance,Thriller"
68192,tt4255098,6.6,Contigo pan y cebolla,"Comedy,Drama"
68193,tt4255628,6.1,Crache coeur,Drama
68194,tt4257926,7.1,Miracles from Heaven,"Biography,Drama,Family"
68195,tt4264562,6.4,Camino de Santiago,Documentary
68196,tt4264834,7.5,Beaver Trilogy Part IV,Documentary
68197,tt4265096,6.5,C Street,Comedy
68198,tt4265650,6.2,Schön kann jeder!,Documentary
68199,tt4265958,7.3,Pitkä vaihto,"Documentary,Sport"
68200,tt4268966,5.4,Gassô,Drama
68201,tt4270874,6.2,Wanja,Drama
68202,tt4271820,7.4,OK Kanmani,Romance
68203,tt4277204,6.7,Men with Balls,Documentary
68204,tt4282872,4.8,Dead Story,Horror
68205,tt4283664,6.8,Poached,"Comedy,Documentary"
68206,tt4287344,6.5,72 Hours: A Brooklyn Love Story?,Drama
68207,tt4291166,4.8,Lonely in Few Minutes of Silence,Drama
68208,tt4295138,6.9,Channel Zero,Thriller
68209,tt4313954,6.9,The Creeping,"Horror,Mystery,Thriller"
68210,tt4314832,6.1,Urineun Hyeongjeimnida,"Comedy,Drama"
68211,tt4316134,6.3,Kattradhu Kalavu,Action
68212,tt4326944,7.4,Desha: The Leader,"Action,Thriller"
68213,tt4328084,4.8,Nanjupuram,"Fantasy,Thriller"
68214,tt4328518,8.7,The Betrayers,Documentary
68215,tt4329800,6.9,Carte Blanche,"Drama,Romance"
68216,tt4331676,7.9,Love Letter to Cinema,"Comedy,Drama"
68217,tt4333132,2.9,Zombie Bite,"Horror,Thriller"
68218,tt4333692,4.5,Ror door khao chon pee thi khao chon kai,"Comedy,Horror"
68219,tt4335354,5.4,The Other Side of the Lake the Purple Girl: Episode IV-The New Visitor,Sci-Fi
68220,tt4335520,6.3,CODE: Debugging the Gender Gap,"Biography,Documentary,Family"
68221,tt4339078,6.3,Vellore Maavattam,Action
68222,tt4343130,7.1,Uptake Fear,"Action,Crime,Drama"
68223,tt4344742,4.7,Women... and Sometimes Men,"Drama,Romance"
68224,tt4347932,1.8,Fatih'in Fedaisi Kara Murat,"Action,Adventure,Drama"
68225,tt4354952,6.2,Sexy Montañita,"Comedy,Thriller"
68226,tt4356150,7.4,Jaws Finatics,Documentary
68227,tt4357170,6.3,A la mala,Comedy
68228,tt4359416,7.3,Taxi,"Comedy,Drama"
68229,tt4362512,8.4,Reach Your Limits,"Documentary,Sport"
68230,tt4363250,4.3,Lost in the Pacific,"Adventure,Sci-Fi,Thriller"
68231,tt4363254,6.9,Abaabi ba boda boda,"Crime,Drama"
68232,tt4365412,7.6,Filip & Fredrik presenterar Trevligt folk,"Documentary,Sport"
68233,tt4367340,7.9,Utopia,"Documentary,History,News"
68234,tt4381194,5.2,Se nos armó la gorda,Comedy
68235,tt4382712,7.1,Another Bleeding Love Story,"Comedy,Crime,Drama"
68236,tt4382874,8.0,Amazonas,Drama
68237,tt4386532,6.5,Stained Glass Rainbows,Documentary
68238,tt4386918,2.5,Deviance,Thriller
68239,tt4396662,4.8,Liberty's Secret,"Comedy,Musical,Romance"
68240,tt4410798,4.8,Mang long te jiong,"Action,Comedy"
68241,tt4425388,5.9,Pulan Visaranai 2,Thriller
68242,tt4432912,7.2,Song of Lahore,"Documentary,Music"
68243,tt4432980,6.5,Maquinaria Panamericana,"Comedy,Drama"
68244,tt4433202,5.2,Meier Müller Schmidt,Drama
68245,tt4436330,6.7,Chayki,Drama
68246,tt4437884,9.0,Citizens of Nowhere,"Documentary,Drama"
68247,tt4441098,4.5,Cold Moon,"Crime,Drama,Horror"
68248,tt4445784,4.8,Bondage,"Comedy,Drama"
68249,tt4454930,6.4,HoneyBee,Horror
68250,tt4455634,7.7,Reach for the SKY,Documentary
68251,tt4457716,3.0,Todo Incluido,Comedy
68252,tt4461390,8.9,Reunification,"Biography,Documentary,Drama"
68253,tt4466252,8.4,Afraid to Sleep,"Horror,Mystery,Thriller"
68254,tt4466894,5.6,Sahara,"Adventure,Animation,Comedy"
68255,tt4472010,5.6,Black and Blue,Documentary
68256,tt4473938,6.8,Miracolul din Tekir,"Drama,Mystery"
68257,tt4483192,5.6,Padesátka,"Comedy,Romance"
68258,tt4484636,5.8,El Gallo,Drama
68259,tt4487264,9.0,50 50,Documentary
68260,tt4489562,6.3,My Pure Land,"Drama,Thriller"
68261,tt4490220,4.3,The Yearly Harvest,"Horror,Mystery"
68262,tt4498460,6.6,Tom Swift and His Electric Rifle,"Documentary,Drama"
68263,tt4498760,3.3,Khali the Killer,"Crime,Drama"
68264,tt4499186,7.8,Portret van een tuin,Documentary
68265,tt4503132,7.0,Prison System 4614,"Biography,Documentary"
68266,tt4503510,8.5,Bodyslam: Revenge of the Banana!,"Action,Comedy,Documentary"
68267,tt4504626,7.6,Among the Believers,"Biography,Documentary,News"
68268,tt4505006,6.1,Shortcut Safari,"Adventure,Drama,Mystery"
68269,tt4505116,5.1,Panj Setareh,Drama
68270,tt4505260,4.4,Niyazi Gül Dörtnala,"Action,Adventure,Comedy"
68271,tt4506686,7.9,Many Beautiful Things,"Biography,Documentary,History"
68272,tt4507880,7.8,Made in BY,Documentary
68273,tt4508932,4.8,Fishes 'n Loaves: Heaven Sent,Comedy
68274,tt4513022,8.3,The Smash Brothers,Documentary
68275,tt4513074,5.2,Emeryville,"Drama,Horror,Mystery"
68276,tt4515698,5.7,ABCs of Superheroes,"Action,Comedy,Fantasy"
68277,tt4526858,8.1,Elizabeth,Thriller
68278,tt4527190,7.5,Straßensamurai,"Biography,Documentary,Drama"
68279,tt4531694,4.9,Pattaya,Comedy
68280,tt4537362,1.1,Kavkazskaya plennitsa!,Comedy
68281,tt4538916,6.7,Finding Your Feet,"Comedy,Drama,Music"
68282,tt4539508,4.4,Aap wong,"Comedy,Drama,Romance"
68283,tt4540448,8.7,Utah in World War II,"Documentary,History,War"
68284,tt4542598,6.4,Cross Cut,"Comedy,Fantasy"
68285,tt4543720,4.8,Savaale Samaali,Comedy
68286,tt4546600,8.2,Heading Down South,"Drama,Thriller"
68287,tt4546816,6.7,The Secret Agent,Drama
68288,tt4547056,6.7,The Girl with All the Gifts,"Drama,Horror,Sci-Fi"
68289,tt4548332,6.2,Eliten,Drama
68290,tt4550596,7.1,"Desalmados: aleluia, salvação e glória!",Horror
68291,tt4556848,5.2,Barkhaa,"Drama,Romance"
68292,tt4557956,5.7,Crash Pad,Comedy
68293,tt4557998,7.0,Girls Like Magic,Romance
68294,tt4558040,6.3,Loserville,"Comedy,Drama,Family"
68295,tt4566934,4.0,Cosmic Sex,Drama
68296,tt4568110,6.9,Un asunto de tierras,"Documentary,Drama"
68297,tt4572820,7.6,For the Love of Spock,"Biography,Documentary"
68298,tt4580280,4.7,Figüran,Comedy
68299,tt4581632,6.5,Noche de perros,Comedy
68300,tt4589516,5.1,bwoy,Drama
68301,tt4592520,6.5,Good Night Sarajevo,Documentary
68302,tt4596784,5.9,Aswar al-Qamar,"Action,Drama,Mystery"
68303,tt4606588,8.1,East of Main Street: Taking the Lead,Documentary
68304,tt4609676,5.8,Etiquette for Mistresses,"Comedy,Drama,Romance"
68305,tt4613670,6.5,Taskara,Thriller
68306,tt4614304,5.8,No One,"Drama,Mystery,Romance"
68307,tt4621832,6.7,Succulent & Savory,"Comedy,Drama,Romance"
68308,tt4622786,6.2,Pacífico,Drama
68309,tt4627432,7.1,Or So the Story Goes: Happy Thoughts,"Drama,Horror,Sci-Fi"
68310,tt4629058,7.4,A Paying Ghost,"Comedy,Drama"
68311,tt4636042,6.7,Las elegidas,Drama
68312,tt4637832,5.8,Bigfoot the Movie,Comedy
68313,tt4644836,2.0,Calamity Jane's Revenge,Western
68314,tt4645156,5.7,Melocotones,"Comedy,Fantasy,Romance"
68315,tt4650410,4.4,Die Krone von Arkus,"Adventure,Family,Fantasy"
68316,tt4650738,6.6,Aquí No Ha Pasado Nada,Drama
68317,tt4654606,5.6,Tôkyô Mukokuseki Shôjo,"Action,Thriller"
68318,tt4658722,7.3,Il ghetto di Venezia. 500 anni di vita,"Documentary,Family,History"
68319,tt4659808,7.0,A toca do lobo,"Biography,Documentary,Family"
68320,tt4660950,5.4,Gehenna: Darkness Unleashed,Horror
68321,tt4664460,7.1,King Rat,"Comedy,Drama"
68322,tt4669186,5.9,Kevin Hart: What Now?,"Comedy,Documentary"
68323,tt4669624,7.4,Maresia,Drama
68324,tt4675370,5.7,The Inland Road,Drama
68325,tt4679260,8.2,,
68326,tt4683668,7.9,Harold and Lillian: A Hollywood Love Story,"Biography,Documentary"
68327,tt4685040,6.8,Freedom Stories,Documentary
68328,tt4685750,6.2,Much Loved,Drama
68329,tt4685940,4.1,Discarnate,"Horror,Thriller"
68330,tt4686132,7.4,Field Niggas,Documentary
68331,tt4689094,6.9,"Kanthari, Change from Within",Documentary
68332,tt4690052,5.1,Através da Sombra,"Horror,Thriller"
68333,tt4693720,6.6,Macbeth,Drama
68334,tt4697076,7.9,Dynamite,"Action,Thriller"
68335,tt4698584,6.9,Neruda,"Biography,Crime,Drama"
68336,tt4699534,5.9,Tenemos que hablar,Comedy
68337,tt4702568,6.2,The Bicycle,"Comedy,Drama,Romance"
68338,tt4715138,7.6,Corinnes Geheimnis,Documentary
68339,tt4715652,4.5,Les beaux jours d'Aranjuez,Drama
68340,tt4724178,8.1,Figurine,Drama
68341,tt4727512,7.6,Srimanthudu,"Action,Drama"
68342,tt4729766,6.6,Gli ultimi saranno ultimi,"Comedy,Drama"
68343,tt4737564,7.2,Chihuly Fire and Light,Documentary
68344,tt4738360,6.1,Birkebeinerne,"Action,Adventure,Drama"
